0.534055	0.259109
0.537197	0.261867
0.540338	0.264634
0.54348	0.26741
0.546621	0.270196
0.549763	0.27299
0.552904	0.275794
0.556046	0.278606
0.559187	0.281427
0.562329	0.284257
0.56547	0.287095
0.568612	0.289942
0.571753	0.292797
0.574895	0.29566
0.578036	0.298531
0.581178	0.30141
0.584319	0.304297
0.587461	0.307192
0.590602	0.310094
0.593744	0.313004
0.596885	0.315921
0.600027	0.318846
0.603168	0.321777
0.60631	0.324716
0.609451	0.327662
0.612592	0.330614
0.615734	0.333573
0.618876	0.336539
0.622017	0.339511
0.625159	0.342489
0.6283	0.345474
0.631441	0.348465
0.634583	0.351461
0.637725	0.354464
0.640866	0.357472
0.644008	0.360486
0.647149	0.363506
0.65029	0.366531
0.653432	0.369561
0.656574	0.372596
0.659715	0.375636
0.662857	0.378681
0.665998	0.381731
0.669139	0.384786
0.672281	0.387845
0.675423	0.390909
0.678564	0.393977
0.681706	0.397049
0.684847	0.400125
0.687989	0.403205
0.69113	0.406289
0.694272	0.409377
0.697413	0.412468
0.700555	0.415563
0.703696	0.418661
0.706838	0.421762
0.709979	0.424867
0.713121	0.427974
0.716262	0.431084
0.719404	0.434197
0.722545	0.437312
0.725687	0.44043
0.728828	0.44355
0.73197	0.446673
0.735111	0.449798
0.738253	0.452924
0.741394	0.456053
0.744536	0.459183
0.747677	0.462315
0.750819	0.465448
0.75396	0.468583
0.757102	0.471718
0.760243	0.474855
0.763385	0.477993
0.766526	0.481132
0.769668	0.484272
0.772809	0.487412
0.775951	0.490553
0.779092	0.493694
0.782234	0.496835
0.785375	0.499977
0.788517	0.503118
0.791658	0.50626
0.7948	0.509401
0.797941	0.512542
0.801083	0.515682
0.804224	0.518821
0.807366	0.52196
0.810507	0.525098
0.813648	0.528235
0.81679	0.531371
0.819932	0.534506
0.823073	0.537639
0.826215	0.540771
0.829356	0.543901
0.832498	0.54703
0.835639	0.550156
0.838781	0.553281
0.841922	0.556404
0.845064	0.559524
0.848205	0.562642
0.851347	0.565757
0.854488	0.56887
0.85763	0.57198
0.860771	0.575088
0.863913	0.578192
0.867054	0.581293
0.870196	0.584391
0.873337	0.587486
0.876479	0.590577
0.87962	0.593665
0.882762	0.596749
0.885903	0.599829
0.889045	0.602906
0.892186	0.605978
0.895328	0.609046
0.898469	0.61211
0.901611	0.615169
0.904752	0.618224
0.907894	0.621274
0.911035	0.624319
0.914177	0.627359
0.917318	0.630395
0.92046	0.633425
0.923601	0.63645
0.926743	0.639469
0.929884	0.642483
0.933026	0.645492
0.936167	0.648494
0.939309	0.651491
0.94245	0.654482
0.945592	0.657467
0.948733	0.660445
0.951875	0.663417
0.955016	0.666383
0.958158	0.669342
0.961299	0.672295
0.964441	0.675241
0.967582	0.678179
0.970724	0.681111
0.973865	0.684036
0.977007	0.686953
0.980148	0.689863
0.98329	0.692765
0.986431	0.69566
0.989573	0.698547
0.992714	0.701426
0.995856	0.704298
0.998997	0.707161
1.00214	0.710016
1.00528	0.712863
1.00842	0.715701
1.01156	0.718531
1.0147	0.721352
1.01785	0.724165
1.02099	0.726968
1.02413	0.729763
1.02727	0.732549
1.03041	0.735325
1.03355	0.738092
1.0367	0.74085
1.03984	0.743598
1.04298	0.746337
1.04612	0.749066
1.04926	0.751785
1.0524	0.754494
1.05554	0.757193
1.05869	0.759882
1.06183	0.762561
1.06497	0.765229
1.06811	0.767887
1.07125	0.770534
1.07439	0.773171
1.07753	0.775796
1.08068	0.778411
1.08382	0.781015
1.08696	0.783608
1.0901	0.78619
1.09324	0.78876
1.09638	0.791319
1.09953	0.793866
1.10267	0.796402
1.10581	0.798926
1.10895	0.801439
1.11209	0.803939
1.11523	0.806428
1.11837	0.808904
1.12152	0.811368
1.12466	0.81382
1.1278	0.816259
1.13094	0.818686
1.13408	0.821101
1.13722	0.823502
1.14036	0.825891
1.14351	0.828267
1.14665	0.830631
1.14979	0.832981
1.15293	0.835318
1.15607	0.837641
1.15921	0.839952
1.16236	0.842249
1.1655	0.844532
1.16864	0.846802
1.17178	0.849058
1.17492	0.8513
1.17806	0.853529
1.1812	0.855743
1.18435	0.857944
1.18749	0.86013
1.19063	0.862302
1.19377	0.86446
1.19691	0.866604
1.20005	0.868733
1.20319	0.870847
1.20634	0.872947
1.20948	0.875032
1.21262	0.877102
1.21576	0.879158
1.2189	0.881198
1.22204	0.883223
1.22518	0.885234
1.22833	0.887229
1.23147	0.889208
1.23461	0.891173
1.23775	0.893122
1.24089	0.895055
1.24403	0.896973
1.24718	0.898875
1.25032	0.900761
1.25346	0.902632
1.2566	0.904487
1.25974	0.906325
1.26288	0.908148
1.26602	0.909955
1.26917	0.911745
1.27231	0.913519
1.27545	0.915277
1.27859	0.917018
1.28173	0.918743
1.28487	0.920452
1.28802	0.922144
1.29116	0.923819
1.2943	0.925477
1.29744	0.927119
1.30058	0.928744
1.30372	0.930351
1.30686	0.931942
1.31001	0.933516
1.31315	0.935073
1.31629	0.936612
1.31943	0.938135
1.32257	0.93964
1.32571	0.941127
1.32885	0.942597
1.332	0.94405
1.33514	0.945485
1.33828	0.946903
1.34142	0.948303
1.34456	0.949685
1.3477	0.95105
1.35085	0.952397
1.35399	0.953725
1.35713	0.955036
1.36027	0.956329
1.36341	0.957604
1.36655	0.958861
1.36969	0.9601
1.37284	0.961321
1.37598	0.962523
1.37912	0.963707
1.38226	0.964873
1.3854	0.966021
1.38854	0.96715
1.39168	0.968261
1.39483	0.969353
1.39797	0.970426
1.40111	0.971482
1.40425	0.972518
1.40739	0.973536
1.41053	0.974535
1.41368	0.975515
1.41682	0.976477
1.41996	0.97742
1.4231	0.978344
1.42624	0.979249
1.42938	0.980135
1.43252	0.981002
1.43567	0.981851
1.43881	0.98268
1.44195	0.98349
1.44509	0.984281
1.44823	0.985053
1.45137	0.985806
1.45451	0.986539
1.45766	0.987254
1.4608	0.987949
1.46394	0.988625
1.46708	0.989282
1.47022	0.989919
1.47336	0.990537
1.47651	0.991135
1.47965	0.991715
1.48279	0.992275
1.48593	0.992815
1.48907	0.993336
1.49221	0.993837
1.49535	0.994319
1.4985	0.994782
1.50164	0.995225
1.50478	0.995648
1.50792	0.996052
1.51106	0.996436
1.5142	0.996801
1.51734	0.997146
1.52049	0.997471
1.52363	0.997777
1.52677	0.998063
1.52991	0.998329
1.53305	0.998576
1.53619	0.998803
1.53934	0.999011
1.54248	0.999198
1.54562	0.999366
1.54876	0.999514
1.5519	0.999643
1.55504	0.999752
1.55818	0.999841
1.56133	0.99991
1.56447	0.99996
1.56761	0.99999
1.57075	1
1.57389	0.99999
1.57703	0.999961
1.58017	0.999912
1.58332	0.999843
1.58646	0.999755
1.5896	0.999647
1.59274	0.999519
1.59588	0.999371
1.59902	0.999203
1.60217	0.999016
1.60531	0.99881
1.60845	0.998583
1.61159	0.998337
1.61473	0.998071
1.61787	0.997785
1.62101	0.99748
1.62416	0.997155
1.6273	0.996811
1.63044	0.996447
1.63358	0.996063
1.63672	0.99566
1.63986	0.995237
1.643	0.994795
1.64615	0.994333
1.64929	0.993852
1.65243	0.993351
1.65557	0.992831
1.65871	0.992291
1.66185	0.991731
1.665	0.991153
1.66814	0.990555
1.67128	0.989937
1.67442	0.989301
1.67756	0.988645
1.6807	0.987969
1.68384	0.987275
1.68699	0.986561
1.69013	0.985828
1.69327	0.985075
1.69641	0.984304
1.69955	0.983514
1.70269	0.982704
1.70583	0.981875
1.70898	0.981028
1.71212	0.980161
1.71526	0.979275
1.7184	0.978371
1.72154	0.977447
1.72468	0.976505
1.72783	0.975544
1.73097	0.974564
1.73411	0.973566
1.73725	0.972548
1.74039	0.971512
1.74353	0.970458
1.74667	0.969385
1.74982	0.968293
1.75296	0.967183
1.7561	0.966054
1.75924	0.964907
1.76238	0.963742
1.76552	0.962558
1.76866	0.961356
1.77181	0.960136
1.77495	0.958898
1.77809	0.957642
1.78123	0.956367
1.78437	0.955075
1.78751	0.953764
1.79066	0.952436
1.7938	0.95109
1.79694	0.949726
1.80008	0.948344
1.80322	0.946945
1.80636	0.945527
1.8095	0.944093
1.81265	0.942641
1.81579	0.941171
1.81893	0.939684
1.82207	0.938179
1.82521	0.936657
1.82835	0.935118
1.83149	0.933562
1.83464	0.931989
1.83778	0.930399
1.84092	0.928791
1.84406	0.927167
1.8472	0.925526
1.85034	0.923868
1.85349	0.922193
1.85663	0.920502
1.85977	0.918794
1.86291	0.91707
1.86605	0.915329
1.86919	0.913571
1.87233	0.911798
1.87548	0.910008
1.87862	0.908202
1.88176	0.906379
1.8849	0.904541
1.88804	0.902687
1.89118	0.900817
1.89432	0.898931
1.89747	0.897029
1.90061	0.895112
1.90375	0.893179
1.90689	0.89123
1.91003	0.889267
1.91317	0.887287
1.91632	0.885293
1.91946	0.883283
1.9226	0.881258
1.92574	0.879218
1.92888	0.877163
1.93202	0.875093
1.93516	0.873009
1.93831	0.870909
1.94145	0.868795
1.94459	0.866667
1.94773	0.864524
1.95087	0.862366
1.95401	0.860194
1.95715	0.858009
1.9603	0.855808
1.96344	0.853594
1.96658	0.851366
1.96972	0.849124
1.97286	0.846869
1.976	0.844599
1.97915	0.842316
1.98229	0.84002
1.98543	0.83771
1.98857	0.835386
1.99171	0.83305
1.99485	0.8307
1.99799	0.828337
2.00114	0.825962
2.00428	0.823573
2.00742	0.821172
2.01056	0.818758
2.0137	0.816331
2.01684	0.813892
2.01998	0.81144
2.02313	0.808977
2.02627	0.806501
2.02941	0.804013
2.03255	0.801513
2.03569	0.799001
2.03883	0.796477
2.04198	0.793941
2.04512	0.791394
2.04826	0.788836
2.0514	0.786266
2.05454	0.783684
2.05768	0.781092
2.06082	0.778488
2.06397	0.775874
2.06711	0.773248
2.07025	0.770612
2.07339	0.767965
2.07653	0.765308
2.07967	0.76264
2.08281	0.759961
2.08596	0.757273
2.0891	0.754574
2.09224	0.751865
2.09538	0.749146
2.09852	0.746418
2.10166	0.743679
2.10481	0.740931
2.10795	0.738174
2.11109	0.735407
2.11423	0.732631
2.11737	0.729845
2.12051	0.727051
2.12365	0.724248
2.1268	0.721435
2.12994	0.718614
2.13308	0.715785
2.13622	0.712947
2.13936	0.7101
2.1425	0.707245
2.14564	0.704382
2.14879	0.701511
2.15193	0.698632
2.15507	0.695745
2.15821	0.692851
2.16135	0.689949
2.16449	0.687039
2.16764	0.684122
2.17078	0.681197
2.17392	0.678266
2.17706	0.675327
2.1802	0.672382
2.18334	0.66943
2.18648	0.666471
2.18963	0.663505
2.19277	0.660533
2.19591	0.657555
2.19905	0.65457
2.20219	0.65158
2.20533	0.648583
2.20847	0.64558
2.21162	0.642572
2.21476	0.639558
2.2179	0.636539
2.22104	0.633514
2.22418	0.630484
2.22732	0.627449
2.23047	0.624409
2.23361	0.621364
2.23675	0.618314
2.23989	0.615259
2.24303	0.6122
2.24617	0.609136
2.24931	0.606068
2.25246	0.602996
2.2556	0.59992
2.25874	0.59684
2.26188	0.593756
2.26502	0.590669
2.26816	0.587577
2.2713	0.584483
2.27445	0.581385
2.27759	0.578284
2.28073	0.575179
2.28387	0.572072
2.28701	0.568962
2.29015	0.565849
2.2933	0.562734
2.29644	0.559616
2.29958	0.556496
2.30272	0.553373
2.30586	0.550249
2.309	0.547122
2.31214	0.543994
2.31529	0.540863
2.31843	0.537732
2.32157	0.534598
2.32471	0.531464
2.32785	0.528328
2.33099	0.525191
2.33413	0.522053
2.33728	0.518914
2.34042	0.515774
2.34356	0.512634
2.3467	0.509493
2.34984	0.506352
2.35298	0.503211
2.35613	0.500069
2.35927	0.496928
2.36241	0.493787
2.36555	0.490646
2.36869	0.487505
2.37183	0.484365
2.37497	0.481225
2.37812	0.478086
2.38126	0.474948
2.3844	0.471811
2.38754	0.468675
2.39068	0.46554
2.39382	0.462407
2.39696	0.459275
2.40011	0.456145
2.40325	0.453016
2.40639	0.44989
2.40953	0.446765
2.41267	0.443643
2.41581	0.440522
2.41895	0.437404
2.4221	0.434289
2.42524	0.431176
2.42838	0.428065
2.43152	0.424958
2.43466	0.421854
2.4378	0.418752
2.44095	0.415654
2.44409	0.412559
2.44723	0.409468
2.45037	0.40638
2.45351	0.403296
2.45665	0.400216
2.45979	0.39714
2.46294	0.394067
2.46608	0.390999
2.46922	0.387936
2.47236	0.384876
2.4755	0.381821
2.47864	0.378771
2.48179	0.375726
2.48493	0.372686
2.48807	0.36965
2.49121	0.36662
2.49435	0.363595
2.49749	0.360575
2.50063	0.357561
2.50378	0.354553
2.50692	0.35155
2.51006	0.348553
2.5132	0.345562
2.51634	0.342577
2.51948	0.339599
2.52262	0.336626
2.52577	0.33366
2.52891	0.330701
2.53205	0.327749
2.53519	0.324803
2.53833	0.321864
2.54147	0.318932
2.54462	0.316008
2.54776	0.31309
2.5509	0.31018
2.55404	0.307278
2.55718	0.304383
2.56032	0.301495
2.56346	0.298616
2.56661	0.295745
2.56975	0.292881
2.57289	0.290026
2.57603	0.287179
2.57917	0.284341
2.58231	0.281511
2.58545	0.278689
2.5886	0.275877
2.59174	0.273073
2.59488	0.270278
2.59802	0.267492
2.60116	0.264716
2.6043	0.261948
2.60745	0.259191
2.61059	0.256442
2.61373	0.253703
2.61687	0.250974
2.62001	0.248255
2.62315	0.245546
2.62629	0.242847
2.62944	0.240158
2.63258	0.237479
2.63572	0.23481
2.63886	0.232152
2.642	0.229505
2.64514	0.226868
2.64828	0.224242
2.65143	0.221627
2.65457	0.219023
2.65771	0.21643
2.66085	0.213848
2.66399	0.211278
2.66713	0.208719
2.67028	0.206171
2.67342	0.203635
2.67656	0.201111
2.6797	0.198598
2.68284	0.196098
2.68598	0.193609
2.68912	0.191133
2.69227	0.188668
2.69541	0.186216
2.69855	0.183777
2.70169	0.181349
2.70483	0.178935
2.70797	0.176533
2.71111	0.174144
2.71426	0.171768
2.7174	0.169404
2.72054	0.167054
2.72368	0.164717
2.72682	0.162393
2.72996	0.160082
2.73311	0.157785
2.73625	0.155502
2.73939	0.153232
2.74253	0.150975
2.74567	0.148733
2.74881	0.146504
2.75195	0.144289
2.7551	0.142088
2.75824	0.139902
2.76138	0.13773
2.76452	0.135572
2.76766	0.133428
2.7708	0.131299
2.77394	0.129184
2.77709	0.127084
2.78023	0.124999
2.78337	0.122928
2.78651	0.120873
2.78965	0.118832
2.79279	0.116806
2.79594	0.114796
2.79908	0.112801
2.80222	0.110821
2.80536	0.108856
2.8085	0.106907
2.81164	0.104973
2.81478	0.103055
2.81793	0.101153
2.82107	0.0992663
2.82421	0.0973954
2.82735	0.0955405
2.83049	0.0937016
2.83363	0.0918787
2.83677	0.0900718
2.83992	0.0882812
2.84306	0.0865069
2.8462	0.0847488
2.84934	0.0830071
2.85248	0.081282
2.85562	0.0795733
2.85877	0.0778812
2.86191	0.0762058
2.86505	0.0745471
2.86819	0.0729053
2.87133	0.0712802
2.87447	0.0696721
2.87761	0.068081
2.88076	0.066507
2.8839	0.06495
2.88704	0.0634103
2.89018	0.0618877
2.89332	0.0603825
2.89646	0.0588946
2.8996	0.0574241
2.90275	0.0559711
2.90589	0.0545357
2.90903	0.0531178
2.91217	0.0517175
2.91531	0.050335
2.91845	0.0489702
2.9216	0.0476232
2.92474	0.046294
2.92788	0.0449828
2.93102	0.0436895
2.93416	0.0424143
2.9373	0.0411571
2.94044	0.039918
2.94359	0.0386971
2.94673	0.0374944
2.94987	0.03631
2.95301	0.0351438
2.95615	0.033996
2.95929	0.0328666
2.96243	0.0317557
2.96558	0.0306632
2.96872	0.0295893
2.97186	0.0285339
2.975	0.0274972
2.97814	0.026479
2.98128	0.0254796
2.98443	0.0244989
2.98757	0.023537
2.99071	0.0225939
2.99385	0.0216697
2.99699	0.0207643
3.00013	0.0198779
3.00327	0.0190103
3.00642	0.0181618
3.00956	0.0173323
3.0127	0.0165219
3.01584	0.0157305
3.01898	0.0149583
3.02212	0.0142052
3.02526	0.0134713
3.02841	0.0127566
3.03155	0.0120611
3.03469	0.0113849
3.03783	0.010728
3.04097	0.0100904
3.04411	0.00947213
3.04726	0.00887322
3.0504	0.00829371
3.05354	0.0077336
3.05668	0.00719293
3.05982	0.00667171
3.06296	0.00616997
3.0661	0.00568772
3.06925	0.00522499
3.07239	0.00478178
3.07553	0.00435813
3.07867	0.00395404
3.08181	0.00356953
3.08495	0.00320462
3.08809	0.00285932
3.09124	0.00253365
3.09438	0.00222761
3.09752	0.00194123
3.10066	0.00167451
3.1038	0.00142745
3.10694	0.00120008
3.11009	0.000992404
3.11323	0.000804423
3.11637	0.000636148
3.11951	0.000487586
3.12265	0.000358743
3.12579	0.000249624
3.12893	0.000160233
3.13208	9.05735e-05
3.13522	4.06484e-05
3.13836	1.04597e-05
3.1415	8.58469e-09
3.14464	9.29544e-06
3.14778	3.83199e-05
3.15092	8.70808e-05
3.15407	0.000155576
3.15721	0.000243804
3.16035	0.000351759
3.16349	0.000479439
3.16663	0.000626838
3.16977	0.00079395
3.17292	0.000980769
3.17606	0.00118729
3.1792	0.0014135
3.18234	0.00165939
3.18548	0.00192495
3.18862	0.00221018
3.19176	0.00251505
3.19491	0.00283957
3.19805	0.00318371
3.20119	0.00354746
3.20433	0.00393081
3.20747	0.00433375
3.21061	0.00475625
3.21375	0.0051983
3.2169	0.00565988
3.22004	0.00614098
3.22318	0.00664158
3.22632	0.00716165
3.22946	0.00770117
3.2326	0.00826013
3.23575	0.0088385
3.23889	0.00943626
3.24203	0.0100534
3.24517	0.0106899
3.24831	0.0113456
3.25145	0.0120207
3.25459	0.012715
3.25774	0.0134286
3.26088	0.0141614
3.26402	0.0149134
3.26716	0.0156845
3.2703	0.0164747
3.27344	0.017284
3.27658	0.0181124
3.27973	0.0189598
3.28287	0.0198262
3.28601	0.0207115
3.28915	0.0216158
3.29229	0.0225389
3.29543	0.0234809
3.29858	0.0244417
3.30172	0.0254213
3.30486	0.0264196
3.308	0.0274366
3.31114	0.0284722
3.31428	0.0295265
3.31742	0.0305994
3.32057	0.0316907
3.32371	0.0328006
3.32685	0.0339289
3.32999	0.0350756
3.33313	0.0362407
3.33627	0.037424
3.33941	0.0386257
3.34256	0.0398455
3.3457	0.0410835
3.34884	0.0423396
3.35198	0.0436138
3.35512	0.044906
3.35826	0.0462162
3.36141	0.0475443
3.36455	0.0488902
3.36769	0.050254
3.37083	0.0516355
3.37397	0.0530347
3.37711	0.0544515
3.38025	0.055886
3.3834	0.0573379
3.38654	0.0588074
3.38968	0.0602942
3.39282	0.0617985
3.39596	0.06332
3.3991	0.0648587
3.40224	0.0664147
3.40539	0.0679877
3.40853	0.0695778
3.41167	0.0711849
3.41481	0.0728089
3.41795	0.0744498
3.42109	0.0761075
3.42424	0.0777819
3.42738	0.079473
3.43052	0.0811807
3.43366	0.0829049
3.4368	0.0846456
3.43994	0.0864027
3.44308	0.0881761
3.44623	0.0899658
3.44937	0.0917716
3.45251	0.0935936
3.45565	0.0954316
3.45879	0.0972856
3.46193	0.0991555
3.46507	0.101041
3.46822	0.102943
3.47136	0.10486
3.4745	0.106792
3.47764	0.108741
3.48078	0.110704
3.48392	0.112683
3.48707	0.114678
3.49021	0.116687
3.49335	0.118712
3.49649	0.120752
3.49963	0.122807
3.50277	0.124876
3.50591	0.126961
3.50906	0.12906
3.5122	0.131173
3.51534	0.133302
3.51848	0.135445
3.52162	0.137602
3.52476	0.139773
3.5279	0.141959
3.53105	0.144159
3.53419	0.146373
3.53733	0.148601
3.54047	0.150843
3.54361	0.153098
3.54675	0.155367
3.5499	0.15765
3.55304	0.159946
3.55618	0.162256
3.55932	0.164579
3.56246	0.166916
3.5656	0.169265
3.56874	0.171628
3.57189	0.174003
3.57503	0.176392
3.57817	0.178793
3.58131	0.181207
3.58445	0.183633
3.58759	0.186072
3.59073	0.188523
3.59388	0.190987
3.59702	0.193463
3.60016	0.195951
3.6033	0.19845
3.60644	0.200962
3.60958	0.203486
3.61273	0.206021
3.61587	0.208568
3.61901	0.211127
3.62215	0.213696
3.62529	0.216277
3.62843	0.21887
3.63157	0.221473
3.63472	0.224088
3.63786	0.226713
3.641	0.229349
3.64414	0.231996
3.64728	0.234653
3.65042	0.237321
3.65356	0.239999
3.65671	0.242688
3.65985	0.245386
3.66299	0.248095
3.66613	0.250814
3.66927	0.253542
3.67241	0.25628
3.67556	0.259028
3.6787	0.261786
3.68184	0.264552
3.68498	0.267328
3.68812	0.270113
3.69126	0.272908
3.6944	0.275711
3.69755	0.278523
3.70069	0.281344
3.70383	0.284173
3.70697	0.287011
3.71011	0.289858
3.71325	0.292713
3.71639	0.295575
3.71954	0.298446
3.72268	0.301325
3.72582	0.304212
3.72896	0.307107
3.7321	0.310009
3.73524	0.312918
3.73839	0.315835
3.74153	0.318759
3.74467	0.321691
3.74781	0.324629
3.75095	0.327575
3.75409	0.330527
3.75723	0.333486
3.76038	0.336451
3.76352	0.339423
3.76666	0.342401
3.7698	0.345386
3.77294	0.348376
3.77608	0.351373
3.77922	0.354375
3.78237	0.357383
3.78551	0.360397
3.78865	0.363417
3.79179	0.366441
3.79493	0.369471
3.79807	0.372506
3.80122	0.375546
3.80436	0.378592
3.8075	0.381641
3.81064	0.384696
3.81378	0.387755
3.81692	0.390819
3.82006	0.393886
3.82321	0.396958
3.82635	0.400034
3.82949	0.403114
3.83263	0.406198
3.83577	0.409286
3.83891	0.412377
3.84205	0.415472
3.8452	0.41857
3.84834	0.421671
3.85148	0.424775
3.85462	0.427882
3.85776	0.430992
3.8609	0.434105
3.86405	0.43722
3.86719	0.440338
3.87033	0.443458
3.87347	0.446581
3.87661	0.449705
3.87975	0.452832
3.88289	0.45596
3.88604	0.45909
3.88918	0.462222
3.89232	0.465355
3.89546	0.46849
3.8986	0.471626
3.90174	0.474763
3.90488	0.477901
3.90803	0.48104
3.91117	0.484179
3.91431	0.48732
3.91745	0.49046
3.92059	0.493601
3.92373	0.496743
3.92688	0.499884
3.93002	0.503026
3.93316	0.506167
3.9363	0.509308
3.93944	0.512449
3.94258	0.515589
3.94572	0.518729
3.94887	0.521868
3.95201	0.525006
3.95515	0.528143
3.95829	0.531279
3.96143	0.534413
3.96457	0.537547
3.96771	0.540679
3.97086	0.543809
3.974	0.546937
3.97714	0.550064
3.98028	0.553189
3.98342	0.556311
3.98656	0.559432
3.98971	0.56255
3.99285	0.565665
3.99599	0.568778
3.99913	0.571889
4.00227	0.574996
4.00541	0.578101
4.00855	0.581202
4.0117	0.5843
4.01484	0.587395
4.01798	0.590486
4.02112	0.593574
4.02426	0.596658
4.0274	0.599739
4.03054	0.602815
4.03369	0.605887
4.03683	0.608955
4.03997	0.612019
4.04311	0.615079
4.04625	0.618134
4.04939	0.621184
4.05254	0.624229
4.05568	0.62727
4.05882	0.630305
4.06196	0.633336
4.0651	0.636361
4.06824	0.63938
4.07138	0.642395
4.07453	0.645403
4.07767	0.648406
4.08081	0.651403
4.08395	0.654394
4.08709	0.657379
4.09023	0.660358
4.09337	0.66333
4.09652	0.666296
4.09966	0.669255
4.1028	0.672208
4.10594	0.675154
4.10908	0.678093
4.11222	0.681025
4.11537	0.683949
4.11851	0.686867
4.12165	0.689777
4.12479	0.69268
4.12793	0.695575
4.13107	0.698462
4.13421	0.701342
4.13736	0.704213
4.1405	0.707077
4.14364	0.709932
4.14678	0.712779
4.14992	0.715618
4.15306	0.718448
4.1562	0.721269
4.15935	0.724082
4.16249	0.726886
4.16563	0.729681
4.16877	0.732467
4.17191	0.735243
4.17505	0.738011
4.1782	0.740769
4.18134	0.743517
4.18448	0.746256
4.18762	0.748985
4.19076	0.751705
4.1939	0.754414
4.19704	0.757114
4.20019	0.759803
4.20333	0.762482
4.20647	0.76515
4.20961	0.767809
4.21275	0.770456
4.21589	0.773093
4.21903	0.775719
4.22218	0.778334
4.22532	0.780939
4.22846	0.783532
4.2316	0.786114
4.23474	0.788684
4.23788	0.791244
4.24103	0.793791
4.24417	0.796328
4.24731	0.798852
4.25045	0.801365
4.25359	0.803866
4.25673	0.806354
4.25987	0.808831
4.26302	0.811296
4.26616	0.813748
4.2693	0.816188
4.27244	0.818615
4.27558	0.82103
4.27872	0.823432
4.28186	0.825821
4.28501	0.828198
4.28815	0.830561
4.29129	0.832912
4.29443	0.835249
4.29757	0.837573
4.30071	0.839884
